age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25,Private,30605,12th,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,32030,0,22,Hungary,0
47,State-gov,204726,12th,9,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Female,4366,49,34,Portugal,0
27,Without-pay,111228,Assoc-acdm,10,Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Male,5732,1,31,United-States,0
43,Local-gov,108065,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,Black,Male,312,143,50,Portugal,0
23,State-gov,121450,Assoc-acdm,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,51811,0,36,South,0
33,Private,272216,Assoc-acdm,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,5556,0,61,South,1
37,Private,254486,Assoc-voc,9,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,88937,0,40,Laos,0
56,State-gov,95678,HS-grad,8,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Female,33471,0,34,Cuba,0
39,Self-emp-not-inc,223427,12th,8,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Male,7240,0,36,United-States,0
49,Private,156893,Masters,14,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Female,39635,3,16,Poland,1
41,Local-gov,128248,Doctorate,16,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,86850,0,28,Philippines,1
42,Private,166993,Prof-school,15,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,63778,42,53,Ireland,0
60,State-gov,206318,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,60563,0,52,Philippines,0
54,Local-gov,231532,Assoc-acdm,12,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Male,94260,5,41,Cambodia,1
32,Local-gov,87242,Masters,15,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,27778,0,34,United-States,0
42,State-gov,228998,Bachelors,12,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,38886,10,39,Cuba,1
43,Private,118837,HS-grad,8,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,30941,0,33,Philippines,0
49,Local-gov,308882,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,5280,0,51,Cuba,0
27,Private,106834,Bachelors,11,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,7627,29,59,Poland,0
65,Private,163559,Bachelors,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,70158,0,35,Ireland,0
43,Private,422858,Bachelors,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,1695,0,38,South,0
19,Private,196023,Masters,15,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,99345,0,47,Philippines,1
40,Private,192208,Prof-school,16,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,75712,9,48,Portugal,1
63,Private,119870,12th,8,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,28391,0,31,South,0
36,State-gov,160069,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,8761,0,67,Hungary,1
49,State-gov,185320,12th,7,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Male,1280,0,46,Cuba,1
32,Private,187083,Some-college,10,Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Female,3991,11,26,Portugal,0
35,Without-pay,145851,12th,7,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,967,8,46,Portugal,0
34,Private,157231,Some-college,11,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,44226,0,44,Yugoslavia,1
56,Private,70485,HS-grad,9,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,96211,1,59,Jamaica,1
29,Private,285780,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,33512,4,53,Poland,0
30,State-gov,237758,Assoc-voc,10,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,65265,0,42,Greece,0
31,Local-gov,345794,12th,8,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,29,Cuba,0
46,Federal-gov,134503,Assoc-voc,9,Married-AF-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,3152,0,69,Cambodia,0
27,State-gov,91954,12th,7,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,88415,0,25,United-States,1
20,Private,81042,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,26689,0,26,Cuba,1
30,Local-gov,319158,HS-grad,9,Separated,Exec-managerial,Wife,Black,Male,22605,0,51,Portugal,0
45,Federal-gov,182592,HS-grad,9,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Male,7089,2,36,United-States,0
31,State-gov,300291,Masters,14,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,71836,2,37,Cuba,1
62,Private,178188,HS-grad,9,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Male,3262,1,40,Ireland,0
28,Local-gov,151838,Bachelors,14,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,23323,8,53,Cambodia,0
40,Private,173727,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,2839,0,22,Portugal,0
39,Private,212449,12th,7,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,1272,19,30,South,0
39,Self-emp-not-inc,65872,HS-grad,8,Separated,Prof-specialty,Own-child,Black,Female,3314,0,34,Poland,0
43,Private,79263,11th,5,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,3058,0,31,South,0
44,Private,452327,Assoc-acdm,11,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Male,11,1,38,Portugal,0
32,Private,269458,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,91890,0,52,Philippines,0
46,Private,132084,12th,8,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,89369,0,23,Ireland,0
50,State-gov,155609,Bachelors,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,2431,57,42,South,0
55,Private,370266,12th,8,Separated,Exec-managerial,Wife,Black,Male,6089,4,30,Cambodia,0
28,Private,154617,HS-grad,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,43390,0,49,Portugal,0
39,Local-gov,239802,Some-college,9,Divorced,Transport-moving,Unmarried,Black,Male,64198,0,64,Portugal,0
47,Private,71264,7th-8th,5,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,35663,1,41,South,0
45,Private,84069,Masters,14,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,77006,0,45,Cuba,0
21,Private,181187,Some-college,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,17971,6,24,Greece,1
56,Private,330981,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,45,2,57,Cambodia,0
69,State-gov,263169,Masters,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,95722,0,43,Philippines,1
28,State-gov,183578,Assoc-acdm,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,6783,0,55,South,0
57,Federal-gov,194905,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,40688,0,43,Portugal,1
63,Private,334631,Masters,15,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,93474,0,51,Yugoslavia,0
17,Private,103583,12th,8,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,1719,1,46,Greece,0
35,Private,137955,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,6890,2,48,Portugal,0
26,Private,306300,Assoc-voc,10,Never-married,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,19304,0,24,Portugal,0
28,Self-emp-not-inc,73900,Bachelors,13,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,386,0,48,South,1
52,Private,107717,12th,7,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Female,75350,0,45,Philippines,1
47,Private,194038,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,718,0,33,Philippines,0
34,Local-gov,345538,HS-grad,10,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,66497,0,20,United-States,0
19,Local-gov,363458,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,2000,0,33,Cuba,0
49,Federal-gov,160513,Assoc-voc,11,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,47980,41,39,Cuba,0
40,Federal-gov,358119,Assoc-acdm,10,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,10253,11,43,South,0
27,Private,227416,Bachelors,13,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Male,92838,0,45,Ecuador,0
42,Federal-gov,129608,Bachelors,13,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,6565,0,45,United-States,0
40,State-gov,197654,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,53769,0,41,Cuba,1
30,State-gov,203234,12th,7,Divorced,Prof-specialty,Other-relative,Black,Male,36864,0,41,Portugal,0
49,Private,152862,Bachelors,11,Divorced,Armed-Forces,Wife,Asian-Pac-Islander,Male,90042,0,64,Cambodia,1
37,State-gov,90345,12th,8,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,200,0,17,Philippines,0
52,Private,99334,Assoc-acdm,11,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,37377,0,40,Portugal,0
38,State-gov,113884,Assoc-acdm,11,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,25,0,55,South,0
57,Local-gov,92070,Assoc-acdm,11,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Female,3531,39,49,United-States,0
30,State-gov,223798,Assoc-voc,11,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,29,235,34,Portugal,0
21,Private,117895,Assoc-acdm,11,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,18,Germany,0
28,Private,430910,12th,7,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,31693,1,26,South,0
53,Private,125674,9th,5,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,1,328,26,Cuba,0
44,Private,14484,Some-college,9,Separated,Protective-serv,Husband,Asian-Pac-Islander,Female,85,0,18,South,0
53,Private,32715,Some-college,9,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,31251,7,26,Philippines,1
35,Private,128922,Some-college,9,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,17153,21,31,Germany,0
46,Local-gov,99757,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,4019,0,73,Cambodia,1
37,Private,174605,12th,9,Married-spouse-absent,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,8970,0,55,Portugal,1
50,Federal-gov,248025,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,Black,Female,61491,2,53,Philippines,1
54,Without-pay,185663,12th,7,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,32,0,34,Jamaica,0
18,Private,311408,HS-grad,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,99183,26,56,Portugal,0
33,State-gov,243175,Assoc-voc,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,72984,14,26,Poland,0
23,Private,175234,HS-grad,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,6108,0,40,Philippines,0
21,Private,259805,9th,6,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Male,35669,0,31,Portugal,1
44,Private,227569,Masters,14,Separated,Tech-support,Husband,Asian-Pac-Islander,Male,73230,0,43,Poland,1
39,Private,219901,Some-college,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,455,5,73,Cuba,1
53,State-gov,128619,HS-grad,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,51524,2,49,Philippines,1
43,Self-emp-not-inc,249998,12th,7,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1617,34,45,Cuba,0
42,Federal-gov,59569,12th,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,14120,0,48,Portugal,0
44,Self-emp-not-inc,122245,Assoc-acdm,12,Widowed,Sales,Wife,Asian-Pac-Islander,Female,2362,1,52,Italy,0
27,State-gov,293837,Bachelors,13,Divorced,Protective-serv,Wife,Black,Male,90961,1,41,Philippines,0
46,State-gov,97283,Assoc-acdm,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,134,1,49,Ireland,1
35,Private,67619,Bachelors,14,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,31502,1,45,Portugal,0
25,Federal-gov,431474,Some-college,10,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,97202,50,42,Cambodia,0
18,Private,143665,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,20832,2,36,South,0
37,State-gov,74549,12th,7,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,15050,0,27,South,0
35,Private,80736,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,13414,2,37,Portugal,0
36,Federal-gov,287632,12th,6,Separated,Other-service,Husband,Asian-Pac-Islander,Male,720,5,39,Cuba,0
26,Private,313954,12th,8,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Male,33208,0,52,Ecuador,0
35,Private,71166,Bachelors,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,520,0,56,Philippines,0
33,Local-gov,75325,5th-6th,6,Separated,Other-service,Own-child,Black,Male,72768,0,52,United-States,0
48,Private,172760,Assoc-acdm,12,Separated,Prof-specialty,Wife,Black,Male,19451,14,40,Portugal,0
54,State-gov,118784,HS-grad,8,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,66713,1,51,South,1
24,Private,237814,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1533,0,35,Philippines,0
41,Private,202179,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,6624,0,59,Ireland,0
34,Private,289016,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,43548,0,12,Portugal,0
38,Private,369905,Some-college,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,23969,0,52,Cuba,1
45,Federal-gov,106979,Some-college,9,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,28828,0,37,Poland,0
22,Private,287084,Assoc-voc,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,27031,0,34,United-States,0
34,Private,89555,Some-college,10,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4193,0,45,Canada,0
36,Private,217688,Assoc-acdm,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,1326,0,53,Ireland,0
78,Private,140935,HS-grad,8,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,24459,0,28,Cambodia,0
64,Local-gov,83220,Some-college,11,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Female,2149,1,39,Cuba,0
61,State-gov,296763,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,6205,65,37,Cuba,0
59,Local-gov,138140,Assoc-acdm,11,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,59218,0,55,Ireland,1
48,Private,136588,HS-grad,10,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,48319,0,43,Cuba,1
54,Self-emp-not-inc,187579,Some-college,10,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,37012,0,37,Ireland,1
42,Private,106778,Some-college,10,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,3576,0,45,Cuba,0
61,Private,253296,HS-grad,7,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,6961,0,40,Ecuador,0
30,Private,315294,Masters,12,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,26,1,22,South,0
52,Self-emp-not-inc,228196,Masters,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,32839,0,45,Philippines,0
56,Local-gov,97315,Bachelors,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,69226,0,65,Greece,1
25,State-gov,142108,Bachelors,14,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,48998,25,52,United-States,0
47,Private,305949,HS-grad,8,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,7045,0,33,United-States,0
46,Local-gov,276374,Some-college,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,91499,0,39,Portugal,0
26,State-gov,43177,HS-grad,9,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Male,95440,3,37,Germany,1
45,Local-gov,70397,12th,7,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,89660,0,33,Ecuador,0
31,Private,90803,12th,7,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,417,1,34,Cuba,0
35,State-gov,203323,12th,8,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,308,14,23,Poland,0
38,State-gov,181656,Assoc-acdm,11,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,3025,0,41,Portugal,0
59,Local-gov,243495,Assoc-voc,10,Separated,Prof-specialty,Husband,Black,Female,21,0,30,Portugal,0
39,Federal-gov,137118,HS-grad,9,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,17660,0,31,Cambodia,0
38,Private,79920,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,74549,0,42,Ireland,0
46,State-gov,41347,HS-grad,9,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,91526,6,62,Italy,0
50,Local-gov,309092,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,17817,0,45,Portugal,0
51,State-gov,279659,12th,8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,31363,2,39,Cuba,0
44,Private,217672,12th,8,Divorced,Tech-support,Wife,Asian-Pac-Islander,Male,11117,0,55,United-States,0
31,State-gov,207736,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,341,5,58,Philippines,0
42,Private,182329,12th,7,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Male,40,119,32,Greece,0
21,Private,334928,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,84057,0,9,Hungary,0
38,Private,250191,HS-grad,8,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,7060,0,62,Greece,0
33,Private,160281,HS-grad,8,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,4328,52,23,Ireland,1
23,Private,215847,HS-grad,8,Never-married,Adm-clerical,Other-relative,Black,Female,43861,2,28,Philippines,0
68,Federal-gov,219613,Some-college,10,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,30616,0,38,Hong,0
34,Without-pay,230553,12th,7,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,42821,0,23,Cambodia,0
22,State-gov,277106,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,97915,0,30,United-States,0
28,Local-gov,143342,7th-8th,6,Separated,Protective-serv,Wife,Asian-Pac-Islander,Female,14577,6,40,Portugal,0
49,Without-pay,421847,Bachelors,12,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,26619,1,50,Philippines,0
26,Private,192386,12th,8,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,10988,1,61,Portugal,0
24,Federal-gov,242607,HS-grad,10,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,91469,25,44,Cuba,0
22,State-gov,187870,Bachelors,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,34581,0,31,Portugal,0
52,Private,237525,Assoc-voc,11,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,2054,0,47,South,0
62,Private,118319,HS-grad,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,52286,0,69,Ireland,0
19,State-gov,265035,Bachelors,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,68,35,44,South,0
40,State-gov,148370,Some-college,10,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,53341,0,18,Cuba,0
66,Federal-gov,117574,Assoc-acdm,12,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,242,2,36,Ireland,0
47,Local-gov,150330,HS-grad,9,Widowed,Tech-support,Own-child,Asian-Pac-Islander,Female,1204,1,35,Cuba,0
49,Private,144590,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,73810,2,29,Philippines,1
22,Private,209937,HS-grad,10,Never-married,Exec-managerial,Own-child,Black,Female,75108,0,49,United-States,0
34,State-gov,36231,HS-grad,10,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,17916,0,15,Cuba,0
37,Private,199574,Assoc-acdm,11,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,8730,15,41,United-States,1
36,Private,294309,HS-grad,8,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,36848,4,63,Portugal,1
29,Without-pay,219509,HS-grad,7,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Female,6268,0,41,Cuba,0
27,Private,136938,Bachelors,13,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,2344,0,42,Hungary,1
44,State-gov,241138,Bachelors,14,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,11804,0,38,Portugal,0
37,State-gov,286302,Some-college,10,Separated,Transport-moving,Own-child,White,Male,4311,0,53,United-States,0
45,Local-gov,211852,Masters,14,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,7055,0,60,United-States,0
18,Private,85600,HS-grad,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,27572,0,17,Portugal,0
26,Private,278197,Masters,14,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,12728,0,41,Greece,0
44,Private,267566,HS-grad,9,Separated,Armed-Forces,Husband,Asian-Pac-Islander,Male,30258,0,48,Germany,0
30,Private,153785,Bachelors,12,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,68467,0,35,Philippines,1
46,Private,117547,Assoc-acdm,10,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2634,0,39,Portugal,0
27,State-gov,428467,Assoc-voc,10,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,83679,0,21,United-States,0
34,State-gov,355676,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,41,South,1
21,State-gov,53452,HS-grad,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,30430,0,16,South,0
29,State-gov,157446,Assoc-voc,11,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,15883,0,21,Yugoslavia,0
31,State-gov,189333,Assoc-acdm,11,Separated,Protective-serv,Other-relative,Asian-Pac-Islander,Male,11105,0,44,Cuba,0
28,Private,390839,Bachelors,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,8455,0,55,South,0
20,State-gov,252229,Some-college,11,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,47,0,40,South,0
38,Self-emp-not-inc,159190,Assoc-voc,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,155,0,35,Ireland,0
26,Private,232520,12th,7,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Male,36234,0,27,Cuba,0
25,Private,174652,Assoc-acdm,10,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,2047,0,38,Portugal,0
37,Local-gov,154835,Assoc-voc,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,1680,0,47,Philippines,0
34,State-gov,155476,Some-college,11,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,2623,0,35,Poland,0
56,Private,120403,9th,5,Divorced,Other-service,Wife,Asian-Pac-Islander,Male,378,0,38,South,0
67,Local-gov,199036,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,1408,7,48,Yugoslavia,0
46,Private,233801,12th,7,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,12784,0,47,Portugal,0
68,Federal-gov,194721,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,30441,139,40,Portugal,1
39,Private,97556,Bachelors,12,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,453,21,54,Philippines,0
73,Private,180891,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,12572,53,57,Cambodia,1
21,Private,220385,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,11071,0,40,United-States,0
56,Local-gov,200583,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,Black,Male,8555,0,57,France,1
48,Private,122401,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,50546,0,46,Portugal,0
22,State-gov,176527,12th,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,2633,0,36,United-States,1
42,Local-gov,142750,Bachelors,12,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,79804,0,45,Portugal,1
33,Self-emp-not-inc,177053,Bachelors,12,Separated,Sales,Own-child,Asian-Pac-Islander,Male,55285,0,38,Philippines,0
22,State-gov,118128,Assoc-voc,10,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,38,0,38,Philippines,0
36,Local-gov,163030,Bachelors,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,10571,0,50,Philippines,0
25,Private,239231,12th,8,Divorced,Priv-house-serv,Own-child,Black,Male,68835,0,35,Cuba,0
25,Private,148992,Assoc-acdm,10,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,12071,12,56,Poland,0
34,Private,165600,9th,4,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,1,0,45,Philippines,0
67,Federal-gov,212496,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,9398,0,62,Philippines,1
29,Private,217165,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,4863,0,38,South,0
19,State-gov,272147,12th,6,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Female,24,0,37,United-States,0
49,Local-gov,588371,Masters,14,Never-married,Exec-managerial,Wife,Black,Male,21968,0,40,United-States,0
63,Federal-gov,185250,Assoc-acdm,12,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,73802,11,36,Yugoslavia,1
29,State-gov,342189,Bachelors,13,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,94097,0,56,Yugoslavia,1
40,Federal-gov,166385,Prof-school,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,80257,0,35,Cambodia,1
37,State-gov,152778,Some-college,10,Married-AF-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,75995,15,65,Poland,1
43,Local-gov,183278,Masters,15,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,96099,0,51,Yugoslavia,1
